Wall time,Step,Value
1768258869.8294442,1730,0.9641015529632568
1768258972.063408,1738,0.9599023461341858
1768258984.8454838,1739,0.9600390195846558
1768259036.005594,1743,0.9660741686820984
1768259061.522154,1745,0.9568554759025574
1768259099.8747687,1748,0.9620703458786011
1768259112.6290934,1749,0.9616405963897705
1768259125.4492812,1750,0.9663671255111694
1768259138.1978405,1751,0.9631445407867432
1768259163.832526,1753,0.9630858898162842
1768259176.7384484,1754,0.9616601467132568
1768259215.141519,1757,0.9646484851837158
1768259279.0991187,1762,0.9695116877555847
1768259291.961649,1763,0.9639257192611694
1768259317.4796462,1765,0.9656835794448853
1768259356.0505593,1768,0.9636718034744263
1768259445.8201213,1775,0.9636913537979126
1768259458.5158505,1776,0.9629296660423279
1768259471.2697065,1777,0.9579296112060547
1768259509.775143,1780,0.9732812643051147
1768259561.059718,1784,0.9736523032188416
1768259573.8005824,1785,0.9630663990974426
1768259586.484836,1786,0.9632421731948853
1768259625.1092632,1789,0.9611718654632568
1768259637.9604611,1790,0.9643163681030273
1768259663.5540566,1792,0.9699999690055847
1768259689.1310742,1794,0.9627343416213989
1768259714.7405896,1796,0.9679687023162842
1768259765.7909527,1800,0.9615429639816284
1768259791.4909954,1802,0.9696679711341858
1768259868.2303681,1808,0.9697461128234863
1768259893.8843038,1810,0.9690624475479126
1768259945.0204518,1814,0.960390567779541
1768260009.0022388,1819,0.9614648222923279
1768260060.2745814,1823,0.9653124809265137
1768260098.6349816,1826,0.9622851610183716
1768260111.4445,1827,0.9642187356948853
1768260137.0804539,1829,0.9672656059265137
1768260149.8217986,1830,0.9673047065734863
1768260175.3687568,1832,0.9567186832427979
1768260188.1126192,1833,0.9630858898162842
1768260200.9570327,1834,0.9644531011581421
1768260226.4924634,1836,0.9634765386581421
1768260239.323947,1837,0.9671288728713989
1768260252.1520855,1838,0.9722265005111694
1768260341.6731937,1845,0.9666405916213989
1768260354.5055974,1846,0.9618945121765137
1768260367.2842572,1847,0.9583398103713989
1768260380.176921,1848,0.9651952981948853
1768260418.7139604,1851,0.965527355670929
1768260533.762997,1860,0.9687108993530273
1768260585.078979,1864,0.9680468440055847
1768260597.8777628,1865,0.9680078029632568
1768260610.6711826,1866,0.9640234112739563
1768260623.5017374,1867,0.9675195217132568
1768260674.6936245,1871,0.9742773175239563
1768260687.497056,1872,0.9669921398162842
1768260713.1003566,1874,0.9625585079193115
1768260725.8547888,1875,0.9593554735183716
1768260751.482823,1877,0.9677734375
1768260789.7341723,1880,0.9632812142372131
1768260828.056773,1883,0.9646874666213989
1768260840.8969634,1884,0.9654101133346558
1768260866.413339,1886,0.9642187356948853
1768260892.006444,1888,0.9724023342132568
1768260917.589171,1890,0.9662304520606995
1768260981.685076,1895,0.9706249833106995
1768261032.7639687,1899,0.9684960842132568
1768261071.0735173,1902,0.964648425579071
1768261122.2620974,1906,0.9631836414337158
1768261147.820867,1908,0.9708007574081421
1768261160.7344928,1909,0.9712499380111694
1768261173.455319,1910,0.9715038537979126
1768261211.7235124,1913,0.9680858850479126
1768261275.7033312,1918,0.9624413847923279
1768261352.643746,1924,0.9700976014137268
1768261365.4009933,1925,0.9612694978713989
1768261378.190159,1926,0.9651561975479126
1768261416.611756,1929,0.9668163657188416
1768261455.0355725,1932,0.9693163633346558
1768261493.3240218,1935,0.9659764766693115
1768261506.0810008,1936,0.9640624523162842
1768261557.2863665,1940,0.9675976037979126
1768261570.0449955,1941,0.9643359184265137
1768261582.8323321,1942,0.95947265625
1768261621.2554827,1945,0.9724414348602295
1768261646.7666113,1947,0.9615038633346558
1768261685.0288215,1950,0.9662109017372131
1768261723.521809,1953,0.9616014957427979
1768261762.0260189,1956,0.9678320288658142
1768261813.1308203,1960,0.9774609208106995
1768261825.9826066,1961,0.9677929282188416
1768261838.7772777,1962,0.9671484231948853
1768261851.5684867,1963,0.9623242020606995
1768261864.4281175,1964,0.9686523079872131
1768261890.2875237,1966,0.9649804830551147
1768261903.047806,1967,0.9690234661102295
1768261915.8362672,1968,0.9691406488418579
1768261928.7089639,1969,0.9747655987739563
1768262031.4407518,1977,0.9715429544448853
1768262057.002689,1979,0.968066394329071
1768262069.8285954,1980,0.9665038585662842
1768262082.6792617,1981,0.9676367044448853
1768262095.5100112,1982,0.9634179472923279
1768262134.1630526,1985,0.9767773151397705
1768262159.8319244,1987,0.9697461128234863
1768262172.6399019,1988,0.9704296588897705
1768262211.1109016,1991,0.9710546731948853
1768262223.9393027,1992,0.9685156345367432
1768262530.9986956,2016,0.9637694954872131
1768262543.8538127,2017,0.9588086009025574
1768262595.2039742,2021,0.9635351300239563
1768262607.9931073,2022,0.9701367020606995
1768262620.810679,2023,0.973085880279541
1768262646.3488145,2025,0.9737304449081421
1768262659.2019868,2026,0.9644531011581421
1768262684.8650713,2028,0.9687695503234863
1768262723.3628533,2031,0.9649413824081421
1768262736.220396,2032,0.9647655487060547
1768262761.8897913,2034,0.9706640243530273
1768262774.6484632,2035,0.9692968130111694
1768262787.4216292,2036,0.9645702838897705
1768262838.7938662,2040,0.9600390195846558
1768262851.608233,2041,0.968945324420929
1768262877.069241,2043,0.9667577743530273
1768262889.8678787,2044,0.9660155773162842
1768262928.3203099,2047,0.9646288156509399
1768262953.9885714,2049,0.9725195169448853
1768263018.153443,2054,0.9636523723602295
1768263030.9393027,2055,0.9645898342132568
1768263043.729526,2056,0.9652734398841858
1768263056.5195658,2057,0.968691349029541
1768263184.55574,2067,0.9637890458106995
1768263197.4197586,2068,0.9666796922683716
1768263222.9960334,2070,0.9650195240974426
1768263274.2279954,2074,0.9662890434265137
1768263325.4845953,2078,0.9586132764816284
1768263338.253888,2079,0.9613085985183716
1768263402.527596,2084,0.9599609375
1768263428.0741034,2086,0.9644531011581421
1768263441.0174737,2087,0.9640234112739563
1768263466.5621996,2089,0.9679882526397705
1768263479.4116404,2090,0.9675390720367432
1768263492.1906762,2091,0.9647070169448853
1768263543.3046448,2095,0.9634960889816284
1768263568.9645503,2097,0.9655078053474426
1768263581.875286,2098,0.9718359112739563
1768263607.4707005,2100,0.9649609327316284
1768263645.9188392,2103,0.9663280844688416
1768263658.7344072,2104,0.9534960985183716
1768263671.5417278,2105,0.9586913585662842
1768263684.3691072,2106,0.9594531059265137
1768263722.9275782,2109,0.9657226204872131
1768263735.727275,2110,0.9669140577316284
1768263787.0574505,2114,0.9636523127555847
1768263799.986932,2115,0.9673241972923279
1768263851.242374,2119,0.9693359136581421
1768263864.074135,2120,0.9635937213897705
1768263889.6994948,2122,0.9633398056030273
1768263902.5988855,2123,0.9641015529632568
1768263915.4614825,2124,0.9643945097923279
1768263954.0574446,2127,0.9606640338897705
1768264044.0354996,2134,0.9660546779632568
1768264056.9210541,2135,0.9688671231269836
1768264069.758092,2136,0.9689648151397705
1768264108.395697,2139,0.96826171875
1768264159.856375,2143,0.9538476467132568
1768264237.1313512,2149,0.9630273580551147
1768264250.0312743,2150,0.9679687023162842
1768264301.5171108,2154,0.9661914110183716
1768264314.3391557,2155,0.9649804830551147
1768264365.7703521,2159,0.9634765386581421
1768264378.4815526,2160,0.9706640243530273
1768264391.3217566,2161,0.9691405892372131
1768264404.2658758,2162,0.9640429019927979
1768264494.2326262,2169,0.9688085317611694
1768264545.8217883,2173,0.9676367044448853
1768264571.552834,2175,0.970156192779541
1768264584.4194582,2176,0.9606835842132568
1768264674.4413075,2183,0.9731835722923279
1768264700.319241,2185,0.9709570407867432
1768264726.0902674,2187,0.9717968702316284
1768264751.6914494,2189,0.9717968106269836
1768264815.8605936,2194,0.9684765338897705
1768264880.1885002,2199,0.9684569835662842
1768264905.9194713,2201,0.974550724029541
1768264918.7946854,2202,0.9727148413658142
1768264931.611389,2203,0.9752929210662842
1768264970.2317555,2206,0.976503849029541
1768265009.0020728,2209,0.97021484375
1768265034.7765422,2211,0.9711718559265137
1768265047.631196,2212,0.9723827838897705
1768265073.4139543,2214,0.9718164205551147
1768265086.2654097,2215,0.9679296612739563
1768265099.2050643,2216,0.9715625047683716
1768265163.6979566,2221,0.9706835746765137
1768265176.5935936,2222,0.9733593463897705
1768265189.3577762,2223,0.9733788967132568
1768265214.9857662,2225,0.9691015481948853
1768265240.8231378,2227,0.9664062261581421
1768265356.8718927,2236,0.9686132669448853
1768265395.3895948,2239,0.97035151720047
1768265434.1119223,2242,0.9689843654632568
1768265459.81218,2244,0.9699413776397705
1768265588.8077142,2254,0.9749609231948853
1768265627.53541,2257,0.9718554615974426
1768265640.4233093,2258,0.9714647531509399
1768265717.6160336,2264,0.966992199420929
1768265743.3715546,2266,0.9693359136581421
1768265756.3228323,2267,0.9759960770606995
1768265872.294794,2276,0.9707226753234863
1768265923.9720266,2280,0.9708788394927979
1768265936.8645308,2281,0.9747070074081421
1768265988.5066245,2285,0.9706249833106995
1768266065.715807,2291,0.975039005279541
1768266078.6392388,2292,0.9727734327316284
1768266091.4676611,2293,0.9691210985183716
1768266181.805713,2300,0.9748827815055847
1768266246.2158306,2305,0.9751757383346558
1768266259.169927,2306,0.9745312333106995
1768266271.9939892,2307,0.9762694835662842
1768266297.7434216,2309,0.9733007550239563
1768266323.446561,2311,0.9698241949081421
1768266374.8835113,2315,0.9654492139816284
1768266387.79651,2316,0.9704296588897705
1768266426.4861038,2319,0.9743554592132568
1768266490.7757473,2324,0.9646679162979126
1768266568.0037143,2330,0.971621036529541
1768266593.6558979,2332,0.9789062142372131
1768266632.3740957,2335,0.9658007621765137
1768266696.7514212,2340,0.9738085865974426
1768266722.462684,2342,0.9679882526397705
1768266735.294432,2343,0.9776952862739563
1768266748.1367416,2344,0.9721288681030273
1768266773.9414134,2346,0.9727147817611694
1768266786.81346,2347,0.9668163657188416
1768266799.8256724,2348,0.9655077457427979
1768266838.525422,2351,0.9698632955551147
1768266851.4540732,2352,0.9737304449081421
1768266864.5245535,2353,0.9826757311820984
1768266915.958025,2357,0.9662890434265137
1768266941.7247155,2359,0.9771093726158142
1768266980.4258866,2362,0.9677929878234863
1768267019.1226654,2365,0.9749413728713989
1768267057.8797555,2368,0.968945324420929
1768267096.5614495,2371,0.9687108993530273
1768267122.3017604,2373,0.9666210412979126
1768267186.8704238,2378,0.9685351252555847
1768267264.223477,2384,0.9683202505111694
1768267328.5580409,2389,0.9688671827316284
1768267354.4019845,2391,0.97021484375
1768267380.156561,2393,0.9705663919448853
1768267393.014655,2394,0.9675976037979126
1768267406.0519,2395,0.968066394329071
1768267418.9256716,2396,0.9724218249320984
1768267431.7776723,2397,0.9743750095367432
1768267444.5421453,2398,0.96791011095047
1768267483.3468802,2401,0.9712499380111694
1768267573.721274,2408,0.9672461152076721
1768267625.1034155,2412,0.972949206829071
1768267663.637825,2415,0.9670507907867432
1768267715.153585,2419,0.9757616519927979
1768267830.9906473,2428,0.9698437452316284
1768267869.6325517,2431,0.9728906154632568
1768267921.193293,2435,0.9744335412979126
1768267934.0880482,2436,0.9715038537979126
1768267959.9076426,2438,0.9747265577316284
1768267972.7950735,2439,0.9747655987739563
1768267998.4871242,2441,0.9722850918769836
1768268011.4123833,2442,0.9711523056030273
1768268088.7047803,2448,0.9658983945846558
1768268165.9440374,2454,0.9733593463897705
1768268217.3352418,2458,0.9732031226158142
1768268230.1515758,2459,0.9678906202316284
1768268268.7412124,2462,0.9717187285423279
1768268294.3477979,2464,0.97216796875
1768268307.1776612,2465,0.9697070121765137
1768268332.9294186,2467,0.965624988079071
1768268358.6627922,2469,0.9715234041213989
1768268410.2094584,2473,0.9754492044448853
1768268436.0811286,2475,0.9694726467132568
1768268461.8894367,2477,0.9774804711341858
1768268552.0941582,2484,0.9750781059265137
1768268564.9297402,2485,0.9657421708106995
1768268616.5869262,2489,0.974414050579071
1768268668.0477295,2493,0.9679492115974426
1768268706.6766427,2496,0.9671874642372131
1768268732.4683015,2498,0.9681835770606995
1768268745.3339603,2499,0.9698437452316284
1768268758.2559385,2500,0.9693945050239563
1768268771.1331756,2501,0.9650781154632568
1768268797.02875,2503,0.9728320240974426
1768268822.8580992,2505,0.9746874570846558
1768268835.7259238,2506,0.9746679067611694
1768268861.5007684,2508,0.9785351157188416
1768268887.3476844,2510,0.9746679067611694
1768268925.9814954,2513,0.9686523079872131
1768268951.6442232,2515,0.9744530916213989
1768268977.4662325,2517,0.9749413728713989
1768268990.3642583,2518,0.9720897674560547
1768269003.2253642,2519,0.9779297113418579
1768269028.9403396,2521,0.9754492044448853
1768269054.7235453,2523,0.9728710651397705
1768269080.4906697,2525,0.97509765625
